# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v3.2 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2020-06-01T00:00:00.0
# Date end (ISO 8601): 2020-07-01T00:00:00.0
# Latitude (positive North, ISO 19115): 49.6100
# Longitude (positive East, ISO 19115): 6.1300
# Altitude (m): 304.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2020-09-28
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2020-06-18T09:00:00.0/2020-06-18T10:00:00.0;1064.6055;830.9167;732.2539;98.6628;906.9359;404.5067;76.7470;327.7597;94.8281;1.0000
2020-06-18T10:00:00.0/2020-06-18T11:00:00.0;1148.2043;902.7265;800.0469;102.6796;918.8752;743.3109;397.2632;346.0476;453.7663;1.0000
2020-06-18T11:00:00.0/2020-06-18T12:00:00.0;1180.7653;929.0634;824.0992;104.9643;920.4235;564.6826;198.6831;365.9995;222.2267;1.0000
2020-06-18T12:00:00.0/2020-06-18T13:00:00.0;1160.0712;906.2168;792.9675;113.2494;901.3263;617.5469;264.2269;353.3200;302.5676;1.0000
2020-06-18T13:00:00.0/2020-06-18T14:00:00.0;1087.5341;835.4926;709.8090;125.6835;860.3624;632.2208;296.2405;335.9803;357.3046;1.0000
2020-06-18T14:00:00.0/2020-06-18T15:00:00.0;968.0989;723.4758;589.8112;133.6646;802.6100;570.5746;279.7330;290.8416;384.5543;1.0000
2020-06-18T15:00:00.0/2020-06-18T16:00:00.0;809.9062;583.1512;456.4502;126.7010;742.2729;546.2848;422.1613;124.1235;688.7451;1.0000
2020-06-18T16:00:00.0/2020-06-18T17:00:00.0;623.7367;425.9777;319.9175;106.0602;674.1100;404.0341;309.4041;94.6301;652.1347;1.0000
2020-06-18T17:00:00.0/2020-06-18T18:00:00.0;422.2764;261.8584;181.3280;80.5304;560.3218;249.0160;175.4489;73.5671;541.5587;1.0000
2020-06-18T18:00:00.0/2020-06-18T19:00:00.0;219.2516;110.6556;62.4944;48.1612;355.2805;90.8238;21.9216;68.9021;108.0385;1.0000
2020-06-18T19:00:00.0/2020-06-18T20:00:00.0;38.8980;12.8038;3.8233;8.9805;58.4104;12.3880;2.6928;9.6952;44.7226;0.9000
2020-06-18T20:00:00.0/2020-06-18T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-18T21:00:00.0/2020-06-18T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-18T22:00:00.0/2020-06-18T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-18T23:00:00.0/2020-06-19T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-19T00:00:00.0/2020-06-19T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-19T01:00:00.0/2020-06-19T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-19T02:00:00.0/2020-06-19T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-19T03:00:00.0/2020-06-19T04:00:00.0;16.3765;4.7557;1.0565;3.6992;23.7871;4.2368;0.0004;4.2363;0.0080;0.7667
2020-06-19T04:00:00.0/2020-06-19T05:00:00.0;174.3320;83.8380;45.8503;37.9877;316.7718;77.3888;30.7604;46.6283;177.0899;1.0000
2020-06-19T05:00:00.0/2020-06-19T06:00:00.0;375.7569;230.7902;161.9942;68.7961;560.4233;204.7766;115.3558;89.4207;406.3640;1.0000
2020-06-19T06:00:00.0/2020-06-19T07:00:00.0;578.7833;397.2652;307.9776;89.2876;698.5908;368.5524;256.4295;112.1229;585.2722;1.0000
2020-06-19T07:00:00.0/2020-06-19T08:00:00.0;769.5795;560.3624;457.7873;102.5751;783.0803;452.8148;211.4044;241.4105;365.8443;1.0000
2020-06-19T08:00:00.0/2020-06-19T09:00:00.0;935.1463;704.5262;593.2579;111.2682;835.9629;589.0154;308.8212;280.1943;431.6794;1.0000
2020-06-19T09:00:00.0/2020-06-19T10:00:00.0;1064.2029;817.7455;699.4503;118.2952;866.4717;682.6088;370.4620;312.1468;461.3330;1.0000
2020-06-19T10:00:00.0/2020-06-19T11:00:00.0;1147.9559;891.1667;766.7398;124.4269;880.6689;673.6182;299.9808;373.6375;344.8699;1.0000
2020-06-19T11:00:00.0/2020-06-19T12:00:00.0;1180.6990;919.3820;791.0519;128.3300;883.4288;806.5914;469.1306;337.4608;523.7534;1.0000
2020-06-19T12:00:00.0/2020-06-19T13:00:00.0;1160.2019;891.4345;742.0764;149.3581;843.1050;804.5977;473.2917;331.3061;537.7089;1.0000
2020-06-19T13:00:00.0/2020-06-19T14:00:00.0;1087.8629;808.8433;627.6605;181.1828;760.0880;703.5357;373.5099;330.0258;451.4809;1.0000
2020-06-19T14:00:00.0/2020-06-19T15:00:00.0;968.6128;685.6386;488.0135;197.6251;663.0396;567.0862;263.5632;303.5231;360.1987;1.0000
2020-06-19T15:00:00.0/2020-06-19T16:00:00.0;810.5789;542.6566;359.5138;183.1428;583.8591;478.1196;268.8644;209.2552;441.9955;1.0000
2020-06-19T16:00:00.0/2020-06-19T17:00:00.0;624.5308;391.2665;244.6539;146.6126;514.1879;367.1437;243.0187;124.1250;511.3764;1.0000
2020-06-19T17:00:00.0/2020-06-19T18:00:00.0;423.1456;234.9606;130.0042;104.9563;399.3498;224.6986;136.0157;88.6829;418.5350;1.0000
2020-06-19T18:00:00.0/2020-06-19T19:00:00.0;220.1443;96.3148;40.0251;56.2897;223.7695;92.9926;41.6259;51.3668;231.3627;1.0000
2020-06-19T19:00:00.0/2020-06-19T20:00:00.0;39.4655;11.3006;2.0478;9.2528;31.0033;11.3006;2.0383;9.2623;30.8161;0.9000
2020-06-19T20:00:00.0/2020-06-19T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-19T21:00:00.0/2020-06-19T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-19T22:00:00.0/2020-06-19T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-19T23:00:00.0/2020-06-20T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-20T00:00:00.0/2020-06-20T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-20T01:00:00.0/2020-06-20T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-20T02:00:00.0/2020-06-20T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-20T03:00:00.0/2020-06-20T04:00:00.0;16.1638;4.2224;0.5542;3.6682;12.5219;1.4316;0.0000;1.4316;0.0000;0.7667
2020-06-20T04:00:00.0/2020-06-20T05:00:00.0;173.7392;75.0570;31.8995;43.1575;216.3631;61.3118;13.5622;47.7496;73.0023;1.0000
2020-06-20T05:00:00.0/2020-06-20T06:00:00.0;375.0861;214.6584;129.8969;84.7616;448.1701;193.2630;98.9089;94.3541;354.4308;1.0000
2020-06-20T06:00:00.0/2020-06-20T07:00:00.0;578.0862;377.5848;262.1718;115.4130;594.6555;298.7431;125.4060;173.3371;291.2252;1.0000
2020-06-20T07:00:00.0/2020-06-20T08:00:00.0;768.9094;538.9262;400.7118;138.2144;685.6779;406.7737;168.1732;238.6006;281.0812;1.0000
2020-06-20T08:00:00.0/2020-06-20T09:00:00.0;934.5541;682.1264;526.8983;155.2282;742.7200;603.2491;324.4930;278.7562;457.1529;1.0000
2020-06-20T09:00:00.0/2020-06-20T10:00:00.0;1063.7338;795.5856;629.1725;166.4131;779.5447;699.2659;388.8096;310.4563;481.6265;1.0000
2020-06-20T10:00:00.0/2020-06-20T11:00:00.0;1147.6460;870.3497;698.1736;172.1761;801.9838;575.1843;203.1728;372.0115;235.5223;1.0000
2020-06-20T11:00:00.0/2020-06-20T12:00:00.0;1180.5732;899.9177;725.7452;174.1725;810.4647;629.9943;240.1632;389.8311;267.9938;1.0000
2020-06-20T12:00:00.0/2020-06-20T13:00:00.0;1160.2720;884.0376;716.9143;167.1233;814.6282;712.8613;345.3319;367.5294;391.6820;1.0000
2020-06-20T13:00:00.0/2020-06-20T14:00:00.0;1088.1267;824.2376;673.3937;150.8439;815.8519;529.6088;192.8014;336.8073;235.3694;1.0000
2020-06-20T14:00:00.0/2020-06-20T15:00:00.0;969.0543;723.6323;592.1429;131.4893;805.3734;592.8339;297.5594;295.2745;405.1017;1.0000
2020-06-20T15:00:00.0/2020-06-20T16:00:00.0;811.1696;589.2812;475.9831;113.2981;772.7022;503.4084;264.1760;239.2325;428.3376;1.0000
2020-06-20T16:00:00.0/2020-06-20T17:00:00.0;625.2314;432.2441;336.9563;95.2878;708.3524;363.2260;175.8813;187.3447;369.2542;1.0000
2020-06-20T17:00:00.0/2020-06-20T18:00:00.0;423.9090;267.9125;194.6687;73.2438;599.7083;218.6118;95.9193;122.6924;295.2112;1.0000
2020-06-20T18:00:00.0/2020-06-20T19:00:00.0;220.9187;115.2461;69.9548;45.2913;396.6238;104.9867;49.4136;55.5732;288.4460;1.0000
2020-06-20T19:00:00.0/2020-06-20T20:00:00.0;39.9498;13.7511;4.6974;9.0537;71.4979;13.7511;4.6750;9.0761;71.0344;0.9000
2020-06-20T20:00:00.0/2020-06-20T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-20T21:00:00.0/2020-06-20T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-20T22:00:00.0/2020-06-20T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-20T23:00:00.0/2020-06-21T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-21T00:00:00.0/2020-06-21T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-21T01:00:00.0/2020-06-21T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-21T02:00:00.0/2020-06-21T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-21T03:00:00.0/2020-06-21T04:00:00.0;15.8977;4.6861;1.1020;3.5841;24.7757;1.6051;0.0000;1.6051;0.0000;0.7667
2020-06-21T04:00:00.0/2020-06-21T05:00:00.0;173.0265;84.0687;46.8795;37.1892;327.0184;75.0455;31.0605;43.9850;179.5165;1.0000
2020-06-21T05:00:00.0/2020-06-21T06:00:00.0;374.3079;230.7923;162.8771;67.9152;565.8311;219.4962;154.7409;64.7553;537.0452;1.0000
2020-06-21T06:00:00.0/2020-06-21T07:00:00.0;577.2942;394.5056;301.7566;92.7491;686.7711;354.4908;224.5502;129.9407;523.5237;1.0000
2020-06-21T07:00:00.0/2020-06-21T08:00:00.0;768.1559;552.8639;436.2020;116.6619;747.6716;470.5910;241.5069;229.0840;413.4123;1.0000
2020-06-21T08:00:00.0/2020-06-21T09:00:00.0;933.8884;692.7595;554.1162;138.6433;781.8371;598.1787;328.6725;269.5062;463.3399;1.0000
2020-06-21T09:00:00.0/2020-06-21T10:00:00.0;1063.1987;803.8229;650.0457;153.7773;805.7644;715.5699;407.3154;308.2545;504.6472;1.0000
2020-06-21T10:00:00.0/2020-06-21T11:00:00.0;1147.2751;876.9344;715.9781;160.9563;822.6160;736.1086;504.1868;231.9218;578.4098;1.0000
2020-06-21T11:00:00.0/2020-06-21T12:00:00.0;1180.3882;904.6993;739.8475;164.8518;826.2355;756.6678;455.4828;301.1850;509.0928;1.0000
2020-06-21T12:00:00.0/2020-06-21T13:00:00.0;1160.2812;882.0011;710.3720;171.6291;806.9385;763.5684;512.6216;250.9467;583.2375;1.0000
2020-06-21T13:00:00.0/2020-06-21T14:00:00.0;1088.3248;810.3644;630.1604;180.2040;762.8714;748.6287;560.5913;188.0374;676.9578;1.0000
2020-06-21T14:00:00.0/2020-06-21T15:00:00.0;969.4225;697.8729;515.8277;182.0452;700.5341;612.2906;319.5565;292.7341;433.7656;1.0000
2020-06-21T15:00:00.0/2020-06-21T16:00:00.0;811.6770;557.9592;391.9927;165.9664;635.5403;293.9061;62.0418;231.8643;96.2232;1.0000
2020-06-21T16:00:00.0/2020-06-21T17:00:00.0;625.8372;402.5426;267.7842;134.7584;561.6262;293.5338;105.3573;188.1765;226.8924;1.0000
2020-06-21T17:00:00.0/2020-06-21T18:00:00.0;424.5651;242.6159;144.9464;97.6695;444.0823;211.1082;107.9292;103.1790;317.0499;1.0000
2020-06-21T18:00:00.0/2020-06-21T19:00:00.0;221.5736;99.4616;45.0131;54.4486;249.7669;72.1432;13.1744;58.9688;78.3520;1.0000
2020-06-21T19:00:00.0/2020-06-21T20:00:00.0;40.3500;11.6511;2.2498;9.4014;33.2892;8.1561;0.0093;8.1468;0.1839;1.0000
2020-06-21T20:00:00.0/2020-06-21T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-21T21:00:00.0/2020-06-21T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-21T22:00:00.0/2020-06-21T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-21T23:00:00.0/2020-06-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-22T00:00:00.0/2020-06-22T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-22T01:00:00.0/2020-06-22T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-22T02:00:00.0/2020-06-22T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-22T03:00:00.0/2020-06-22T04:00:00.0;15.5565;4.6054;1.0357;3.5697;23.5223;1.5805;0.0000;1.5805;0.0000;0.7833
2020-06-22T04:00:00.0/2020-06-22T05:00:00.0;172.1954;85.7455;48.8230;36.9225;340.8482;62.3295;5.7520;56.5775;34.8783;1.0000
2020-06-22T05:00:00.0/2020-06-22T06:00:00.0;373.4237;238.0971;172.2997;65.7974;599.7234;71.3455;3.1403;68.2052;11.4752;1.0000
2020-06-22T06:00:00.0/2020-06-22T07:00:00.0;576.4086;408.6489;323.2523;85.3966;736.3873;159.5358;20.3905;139.1453;43.2463;1.0000
2020-06-22T07:00:00.0/2020-06-22T08:00:00.0;767.3204;573.1442;473.3336;99.8106;811.9346;488.6654;350.3227;138.3426;585.2941;1.0000
2020-06-22T08:00:00.0/2020-06-22T09:00:00.0;933.1505;718.0490;607.1825;110.8664;857.1772;690.5002;585.7996;104.7007;827.0806;1.0000
2020-06-22T09:00:00.0/2020-06-22T10:00:00.0;1062.5989;830.7818;709.8636;120.9182;880.4126;798.7859;678.8323;119.9535;841.9601;1.0000
2020-06-22T10:00:00.0/2020-06-22T11:00:00.0;1146.8440;902.5048;772.1058;130.3990;887.3691;871.0334;743.0251;128.0083;853.8923;1.0000
2020-06-22T11:00:00.0/2020-06-22T12:00:00.0;1180.1440;928.4634;790.7101;137.7533;883.1151;899.1117;769.2493;129.8624;859.1436;1.0000
2020-06-22T12:00:00.0/2020-06-22T13:00:00.0;1160.2294;908.2757;768.6350;139.6407;873.1501;874.2134;741.7600;132.4534;842.5714;1.0000
2020-06-22T13:00:00.0/2020-06-22T14:00:00.0;1088.4568;843.2448;707.2664;135.9784;856.2707;805.0038;674.3667;130.6371;816.4370;1.0000
2020-06-22T14:00:00.0/2020-06-22T15:00:00.0;969.7166;736.6368;607.3691;129.2676;825.0486;701.9621;582.2978;119.6643;791.0662;1.0000
2020-06-22T15:00:00.0/2020-06-22T16:00:00.0;812.1001;597.1636;478.8927;118.2708;776.1686;567.8549;461.2478;106.6070;747.6086;1.0000
2020-06-22T16:00:00.0/2020-06-22T17:00:00.0;626.3468;436.1474;334.0005;102.1468;700.3521;415.1230;323.0976;92.0254;677.6119;1.0000
2020-06-22T17:00:00.0/2020-06-22T18:00:00.0;425.1127;268.0229;188.1001;79.9227;576.8436;255.1409;182.0679;73.0730;558.1567;1.0000
2020-06-22T18:00:00.0/2020-06-22T19:00:00.0;222.1074;113.3205;64.1174;49.2031;359.1650;109.7429;62.9708;46.7721;353.8331;1.0000
2020-06-22T19:00:00.0/2020-06-22T20:00:00.0;40.6950;13.4893;3.9349;9.5544;58.7674;13.4893;3.9164;9.5729;58.4100;0.8833
2020-06-22T20:00:00.0/2020-06-22T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-22T21:00:00.0/2020-06-22T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-22T22:00:00.0/2020-06-22T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-22T23:00:00.0/2020-06-23T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-23T00:00:00.0/2020-06-23T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-23T01:00:00.0/2020-06-23T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-23T02:00:00.0/2020-06-23T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-23T03:00:00.0/2020-06-23T04:00:00.0;15.1999;4.2210;0.7716;3.4494;17.8685;1.4539;0.0000;1.4539;0.0000;0.7833
2020-06-23T04:00:00.0/2020-06-23T05:00:00.0;171.2475;79.0070;39.9221;39.0849;277.8157;70.6496;27.4248;43.2248;159.1162;1.0000
2020-06-23T05:00:00.0/2020-06-23T06:00:00.0;372.4352;223.5245;150.3214;73.2031;523.4062;212.7471;145.5491;67.1981;506.8227;1.0000
2020-06-23T06:00:00.0/2020-06-23T07:00:00.0;575.4311;389.7468;292.6698;97.0770;667.1819;370.7356;283.1118;87.6237;645.5294;1.0000
2020-06-23T07:00:00.0/2020-06-23T08:00:00.0;766.4041;553.3525;438.8639;114.4886;753.3475;524.8691;421.8387;103.0303;724.2012;1.0000
2020-06-23T08:00:00.0/2020-06-23T09:00:00.0;932.3414;698.4937;571.4219;127.0717;807.1729;663.1335;546.6280;116.5055;772.2200;1.0000
2020-06-23T09:00:00.0/2020-06-23T10:00:00.0;1061.9349;812.4558;676.7811;135.6747;839.7120;770.8514;641.8351;129.0163;796.4029;1.0000
2020-06-23T10:00:00.0/2020-06-23T11:00:00.0;1146.3528;886.1373;745.3275;140.8099;856.8223;844.7724;710.8871;133.8853;817.1710;1.0000
2020-06-23T11:00:00.0/2020-06-23T12:00:00.0;1179.8409;914.3124;771.1959;143.1165;861.4406;876.7267;744.3881;132.3385;831.4932;1.0000
2020-06-23T12:00:00.0/2020-06-23T13:00:00.0;1160.1162;897.8434;758.1868;139.6566;861.3068;857.6794;725.2486;132.4308;823.8416;1.0000
2020-06-23T13:00:00.0/2020-06-23T14:00:00.0;1088.5217;838.1325;707.4969;130.6356;856.4966;796.9533;669.5711;127.3822;810.5941;1.0000
2020-06-23T14:00:00.0/2020-06-23T15:00:00.0;969.9355;737.0215;617.7261;119.2954;839.0237;702.3683;589.8818;112.4866;801.3199;1.0000
2020-06-23T15:00:00.0/2020-06-23T16:00:00.0;812.4376;600.6487;492.8541;107.7946;798.4271;572.3100;473.4095;98.9005;766.9350;1.0000
2020-06-23T16:00:00.0/2020-06-23T17:00:00.0;626.7591;440.1429;345.5284;94.6144;724.1014;419.5650;332.6018;86.9632;697.0823;1.0000
2020-06-23T17:00:00.0/2020-06-23T18:00:00.0;425.5504;272.0254;196.6075;75.4179;602.6130;258.9849;188.3657;70.6192;576.9422;1.0000
2020-06-23T18:00:00.0/2020-06-23T19:00:00.0;222.5191;116.9998;69.8898;47.1099;393.5027;113.2437;67.7642;45.4795;383.3143;1.0000
2020-06-23T19:00:00.0/2020-06-23T20:00:00.0;40.9302;14.3182;4.8380;9.4803;72.6701;14.3182;4.8380;9.4803;72.6701;1.0000
2020-06-23T20:00:00.0/2020-06-23T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-23T21:00:00.0/2020-06-23T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-23T22:00:00.0/2020-06-23T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-23T23:00:00.0/2020-06-24T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-24T00:00:00.0/2020-06-24T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-24T01:00:00.0/2020-06-24T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-24T02:00:00.0/2020-06-24T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-24T03:00:00.0/2020-06-24T04:00:00.0;14.7937;4.4565;1.0851;3.3714;24.9575;1.5833;0.0524;1.5309;0.9832;0.7833
2020-06-24T04:00:00.0/2020-06-24T05:00:00.0;170.1843;84.9079;49.3230;35.5848;349.2210;81.6861;47.0926;34.5934;327.8953;1.0000
2020-06-24T05:00:00.0/2020-06-24T06:00:00.0;371.3440;234.4181;171.5263;62.8917;600.5576;222.8120;160.2476;62.5644;560.3309;1.0000
2020-06-24T06:00:00.0/2020-06-24T07:00:00.0;574.3631;402.4876;321.4054;81.0822;734.5416;384.7003;307.1060;77.5944;701.6713;1.0000
2020-06-24T07:00:00.0/2020-06-24T08:00:00.0;765.4086;566.8214;472.7145;94.1069;812.6642;541.9628;453.2901;88.6727;779.2139;1.0000
2020-06-24T08:00:00.0/2020-06-24T09:00:00.0;931.4623;712.2535;608.6910;103.5625;860.6397;683.0063;583.4400;99.5663;825.0431;1.0000
2020-06-24T09:00:00.0/2020-06-24T10:00:00.0;1061.2078;826.8180;715.3646;111.4534;888.1567;793.3357;678.7787;114.5569;842.7662;1.0000
2020-06-24T10:00:00.0/2020-06-24T11:00:00.0;1145.8021;901.6491;783.3973;118.2519;900.9442;870.1002;747.8138;122.2863;859.9675;1.0000
2020-06-24T11:00:00.0/2020-06-24T12:00:00.0;1179.4789;931.1025;808.0715;123.0310;902.8167;903.6658;779.6190;124.0469;871.0250;1.0000
2020-06-24T12:00:00.0/2020-06-24T13:00:00.0;1159.9413;913.7446;791.2688;122.4758;898.9134;883.5021;759.4601;124.0420;862.7382;1.0000
2020-06-24T13:00:00.0/2020-06-24T14:00:00.0;1088.5193;850.9325;734.3475;116.5850;888.8797;817.0569;697.9686;119.0882;844.8401;1.0000
2020-06-24T14:00:00.0/2020-06-24T15:00:00.0;970.0785;746.6703;638.1305;108.5398;866.4730;716.3646;610.9696;105.3949;829.7188;1.0000
2020-06-24T15:00:00.0/2020-06-24T16:00:00.0;812.6885;608.5444;509.4708;99.0736;825.1080;582.4774;489.8174;92.6601;793.2267;1.0000
2020-06-24T16:00:00.0/2020-06-24T17:00:00.0;627.0727;447.5315;360.3648;87.1667;754.9658;427.8261;345.6572;82.1690;724.1194;1.0000
2020-06-24T17:00:00.0/2020-06-24T18:00:00.0;425.8768;278.4085;208.2486;70.1599;638.2896;265.1052;197.0054;68.0998;603.0801;1.0000
2020-06-24T18:00:00.0/2020-06-24T19:00:00.0;222.8073;121.0893;76.0267;45.0625;428.6037;117.0619;72.6759;44.3860;412.3986;1.0000
2020-06-24T19:00:00.0/2020-06-24T20:00:00.0;41.0769;14.9541;5.4820;9.4721;82.3338;14.9541;5.4820;9.4721;82.3338;1.0000
2020-06-24T20:00:00.0/2020-06-24T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-24T21:00:00.0/2020-06-24T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-24T22:00:00.0/2020-06-24T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-06-24T23:00:00.0/2020-06-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
