,region_id,population,country_id
1374,901014,568,111
1375,901015,498997,111
1376,901016,355531,111
1377,901017,605318,111
1378,901018,437820,111
1379,901019,1817224,111
1380,901020,464742,111
1381,901021,512597,111
1382,901022,1740678,111
1383,901023,106133,111
1384,901024,268639,111
1385,901025,75631,111
1386,901026,228817,111
1387,901027,373793,111
1388,901028,175672,111
1389,901029,594673,111
1390,901030,484923,111
1391,901031,179903,111
1392,901032,640233,111
1393,901033,359,111
1394,1440,448065,113
1395,1441,329861,113
1396,1442,312714,113
1397,1443,632003,113
1398,1444,1698446,113
1399,1445,364482,113
1400,1446,457644,113
1401,1447,433537,113
1402,1448,595060,113
1403,1449,290211,113
1404,1450,353498,113
1405,1451,235070,113
1406,1452,173923,113
1407,1453,1205963,113
1408,1454,283075,113
1409,1455,568906,113
1410,1456,202498,113
1411,1457,235920,113
1412,1458,310977,113
1413,1459,235406,113
1414,1460,28532,114
1415,1461,217,114
1416,1462,1874,114
1417,1463,1777,114
1418,1464,9326,114
1419,1465,571,114
1420,1466,24377,114
1421,1467,37360,114
1422,1468,212800,114
1423,1469,1934,114
1424,1471,2966,114
1425,1472,5898,114
1426,1473,2644,114
1427,1474,7009,114
1428,1475,4328,114
1429,1476,3846,114
1430,1477,568,114
1431,1478,5557,114
1432,1479,2339,114
1433,1480,985,114
1434,1481,890,114
1435,1482,1629,114
1436,1483,851,114
1437,1484,372278,115
1438,1485,93727088,115
1439,1487,35240968,115
1440,1488,128304208,115
1441,1489,18961364,115
1442,1490,1550113,115
1443,1491,69826256,115
1444,1492,29914736,115
1445,1493,7831666,115
1446,1494,70120752,115
1447,1495,33977988,115
1448,1496,45751,115
1449,1497,86050440,115
1450,1498,128238664,115
1451,1500,3571403,115
1452,1501,4248675,115
1453,1502,1381618,115
1454,1503,2009252,115
1455,1504,47512916,115
1456,1505,31218326,115
1457,1506,82020088,115
1458,1507,674877,115
1459,1508,82991728,115
1460,1509,4423469,115
1461,1510,236499184,115
1462,1511,102399688,115
1463,70074,829497,115
1464,70075,30139576,115
1465,70076,519687,115
1466,70077,295869,115
1467,70078,40076732,115
1468,70080,1194364,115
1469,70082,12238169,115
1470,900482,612768,115
1471,900618,53438820,115
1472,900619,40288248,115
1473,1512,4817707,116
1474,1513,4801766,116
1475,1514,1867868,116
1476,1515,3833066,116
1477,1516,10564112,116
1478,1518,3997838,116
1479,1519,52612264,116
1480,1520,33595328,116
1481,1521,39735792,116
1482,1522,5248278,116
1483,1523,4504486,116
1484,1524,2754660,116
1485,1525,5164946,116
1486,1526,8744129,116
1487,1527,1764856,116
1488,1528,5076514,116
1489,1529,5591248,116
1490,1530,8224714,116
1491,1531,9146905,116
1492,1532,3292525,116
1493,1533,2974458,116
1494,1534,2752788,116
1495,1535,5566239,116
1496,1536,8109280,116
1497,1537,14593465,116
1498,73609,1603113,116
1499,73610,14157993,116
1500,73611,1255560,116
1501,73612,1429948,116
1502,73614,2298419,116
1503,73616,1784806,116
1504,73617,6692935,116
1505,73619,1724537,116
1506,1539,2085521,117
1507,1540,1474957,117
1508,1541,879741,117
1509,1542,3970826,117
1510,1543,5503971,117
1511,1544,4658979,117
1512,1545,2627867,117
1513,1546,1845231,117
1514,1547,7983673,117
1515,1548,1809312,117
1516,1549,576899,117
1517,1550,3234744,117
1518,1551,4740064,117
1519,1552,642006,117
1520,1553,1546748,117
1521,1554,9722,117
1522,1555,1754180,117
1523,1556,1441943,117
1524,1557,3150280,117
1525,1558,645683,117
1526,1559,2456528,117
1527,1560,15727060,117
1528,1561,3379304,117
1529,1562,1153831,117
1530,1563,1118566,117
1531,33110,1275832,117
1532,33111,1935730,117
1533,33112,1329079,117
1534,33113,1363038,117
1535,900029,1443685,117
1536,900030,2611846,117
1537,900031,3144702,117
1538,900032,3974588,117
1539,900033,3384076,117
1540,900034,2087992,117
1541,900035,4742368,117
1542,900036,4658196,117
1543,900037,3250507,117
1544,900038,6246619,117
1545,900039,5484395,117
1546,900040,2443144,117
1547,900041,1539755,117
1548,900042,1845751,117
1549,900043,876985,117
1550,900044,1751440,117
1551,900045,576698,117
1552,900046,645836,117
1553,900047,1451021,117
1554,900048,1123895,117
1555,900049,647275,117
1556,900050,1254194,117
1557,900051,1851482,117
1558,900052,12574785,117
1559,900053,1270644,117
1560,900054,1417507,117
1561,900055,1343661,117
1562,900056,1932254,117
1563,900057,959288,117
1564,900058,694735,117
1565,900059,3104309,117
1566,900060,4625,117
1567,900061,13712,117
1568,1564,2069768,118
1569,1565,3383447,118
1570,1566,990453,118
1571,1567,1873089,118
1572,1568,1653244,118
1573,1569,2681017,118
1574,1570,1792045,118
1575,1571,2330682,118
1576,1572,8242789,118
1577,1573,2500447,118
1578,1574,2703872,118
1579,1575,1657588,118
1580,1576,1470412,118
1581,1577,1338393,118
1582,1578,4215084,118
1583,1579,1628457,118
1584,1580,2282730,118
1585,1581,1548814,118
1586,1582,63514,119
1587,1583,95874,119
1588,1584,129055,119
1589,1585,593331,119
1590,1586,188704,119
1591,1587,1503306,119
1592,1588,284319,119
1593,1589,157217,119
1594,1590,268625,119
1595,1591,120458,119
1596,1592,122430,119
1597,1593,39342,119
1598,1594,210765,119
1599,1595,50551,119
1600,1596,145107,119
1601,1597,143259,119
1602,1598,234890,119
1603,1599,70036,119
1604,1601,90406,119
1605,1602,79519,119
1606,1603,77074,119
1607,1604,179649,119
1608,1605,122154,119
1609,1606,97229,119
1610,1607,173259,119
1611,1608,161798,119
1612,61305,1387,120
1613,61306,1578,120
1614,61307,1139,120
1615,61308,12115,120
1616,61309,431,120
1617,61310,2326,120
1618,61311,19436,120
1619,61312,2298,120
1620,61313,984,120
1621,61314,1187,120
1622,61315,1939,120
1623,61316,1715,120
1624,61317,3092,120
1625,61318,2781,120
1626,61319,2799,120
1627,61320,1784,120
1628,61321,11430,120
1629,61322,2098,120
1630,61323,5002,120
1631,61324,1542,120
1632,61325,1920,120
1633,61326,6167,120
1634,61327,2725,120
1635,61328,902,120
1636,1610,2347711,121
1637,1611,953489,121
1638,1612,1077952,121
1639,1613,1506943,121
1640,1614,1257446,121
1641,1615,1418549,121
1642,1616,1338510,122
1643,1617,562294,122
1644,1618,1892080,122
1645,1619,5802324,122
1646,1620,4687546,122
1647,1621,1256353,122
1648,1622,5880809,122
1649,1623,1392581,122
1650,1624,10440469,122
1651,1625,1630437,122
1652,1626,306225,122
1653,1627,4522887,122
1654,1628,4029825,122
1655,1629,1612901,122
1656,1630,5017053,122
1657,1631,3809750,122
1658,1632,1121752,122
1659,1633,942321,122
1660,1634,135735,122
1661,1635,5168036,122
1662,1636,253570,123
1663,1637,72088,123
1664,1638,193678,123
1665,1639,83591,123
1666,1640,648489,123
1667,1641,185301,123
1668,1642,525121,123
1669,1643,149171,123
1670,1644,191465,123
1671,1645,123619,123
1672,1646,99650,123
1673,1647,79624,123
1674,1648,143194,123
1675,1651,7536252,126
1676,1652,964103,126
1677,1653,1243588,126
1678,1654,1268021,126
1679,1655,762224,126
1680,1656,4800120,126
1681,1657,1908563,126
1682,1658,2037158,126
1683,1659,1979072,126
1684,1660,2752377,126
1685,1661,5248712,126
1686,1662,5393222,126
1687,1663,2980006,126
1688,1664,1134896,126
1689,1665,1227284,126
1690,1666,894122,126
1691,1667,1558618,126
1692,1668,9348627,126
1693,1669,702528,126
1694,1670,1712418,126
1695,1671,2637477,126
1696,1672,1791768,126
1697,1673,2298641,126
1698,1674,1094071,126
1699,1675,2039955,126
1700,1676,1195774,126
1701,1677,1368858,126
1702,1678,2236326,126
1703,1679,1134606,126
1704,1680,1881636,126
1705,1681,1240310,126
1706,1682,8482595,126
1707,1683,813113,126
1708,1684,7524110,126
1709,1685,1479470,126
1710,1686,657267,126
1711,1687,3706593,126
1712,1688,1993096,126
1713,1689,724743,126
1714,1690,14108422,126
1715,1691,548483,126
1716,1692,1050397,126
1717,1693,6378768,126
1718,1694,903242,126
1719,1695,1077861,126
1720,1696,1334491,126
1721,1697,830577,126
1722,40235,8771,128
1723,40236,4892,128
1724,40237,27148,128
1725,40238,5033,128
1726,40239,8229,128
1727,40240,5074,128
1728,40241,3153,128
1729,40242,4848,128
1730,40243,4277,128
1731,40244,8307,128
1732,40245,7849,128
1733,40274,10761,128
1734,1701,172884,130
1735,1702,505042,130
1736,1703,155574,130
1737,1704,272936,130
1738,1705,2721095,130
1739,1706,100325,130
1740,1707,1309442,130
1741,1708,219013,130
1742,1709,124528,130
1743,1710,174373,130
1744,1711,407789,130
1745,1712,1007918,130
1746,900748,551,130
1747,900749,173918,130
1748,900750,155549,130
1749,900751,502354,130
1750,900752,275712,130
1751,900753,412358,130
1752,900754,95660,130
1753,900755,2645809,130
1754,900756,1280288,130
1755,900757,222303,130
1756,900758,126044,130
1757,900759,169659,130
1758,900760,1088207,130
1759,1714,1482035,132
1760,1715,899787,132
1761,1716,2649245,132
1762,1717,517196,132
1763,1718,1079395,132
1764,1719,1361323,132
1765,1720,765729,132
1766,1721,814767,132
1767,1723,1299,132
1768,1724,792824,132
1769,1725,707292,132
1770,1726,754308,132
1771,1727,1287522,132
1772,1728,3145590,132
1773,1729,592128,132
1774,37157,1240079,132
1775,51325,5225910,133
1776,51326,4542205,133
1777,51327,7101890,133
1778,51328,4794712,133
1779,51329,6006451,133
1780,51330,6909402,133
1781,51331,14802196,133
1782,51332,5664667,133
1783,1739,80890,135
1784,1740,12238,136
1785,1741,1103317,137
1786,1742,718683,137
1787,1743,352532,137
1788,1744,368073,137
1789,1745,994854,137
1790,1746,446845,138
1791,1747,801640,138
1792,1748,1116837,138
1793,1749,278375,138
1794,1750,1476922,138
1795,1751,236133,138
1796,1752,434718,138
1797,900006,941895,138
1798,901034,543580,138
1799,901035,935575,138
1800,901036,802773,138
1801,901037,431248,138
1802,901038,1239296,138
1803,901039,277803,138
1804,901040,1311792,138
1805,901041,172936,138
1806,901042,238339,138
1807,1753,168370,139
1808,1754,206047,139
1809,1755,409112,139
1810,1756,813261,139
1811,1757,346839,139
1812,1758,461698,139
1813,1759,488996,139
1814,1760,220962,139
1815,1761,375457,139
1816,1762,214100,139
1817,1763,469644,139
1818,1764,1031530,139
1819,1765,407813,139
1820,1766,151869,139
1821,1767,507210,139
1822,1768,1038374,139
1823,1770,305036,139
1824,900620,171318,139
1825,900621,201306,139
1826,900622,397875,139
1827,900623,811140,139
1828,900624,344318,139
1829,900625,465062,139
1830,900626,217135,139
1831,900627,490803,139
1832,900628,379825,139
1833,900629,214794,139
1834,900630,466350,139
1835,900631,1031581,139
1836,900632,154329,139
1837,900633,435068,139
1838,900634,1045512,139
1839,900635,405886,139
1840,900636,95919,139
1841,900637,289015,139
1842,1771,45457,140
1843,1772,26440,140
1844,1773,28404,140
1845,1774,52409,140
1846,1775,66795,140
1847,1776,155451,140
1848,1777,41791,140
1849,1778,27554,140
1850,1779,55380,140
1851,1780,112964,140
1852,1781,34996,140
1853,1782,38726,140
1854,1783,126766,140
1855,1784,41146,140
1856,1785,33895,140
1857,1786,45402,140
1858,1787,71389,140
1859,1788,39430,140
1860,1789,77838,140
1861,1790,1023273,140
1862,1791,39317,140
1863,1792,51441,140
1864,1793,62867,140
1865,1794,34928,140
1866,1795,59012,140
1867,1796,59668,140
1868,1797,1074649,141
1869,1798,750658,141
1870,1799,1288369,141
1871,1800,1063598,141
1872,1801,4124162,141
1873,1802,748308,141
1874,900940,525813,141
1875,900941,547475,141
1876,900942,859870,141
1877,900943,1142210,141
1878,900944,197609,141
1879,900945,1263276,141
1880,900946,4551461,141
1881,900947,748632,141
1882,1803,280000,142
1883,1804,108273,142
1884,1805,275413,142
1885,1806,163250,142
1886,1807,457137,142
1887,1808,160780,142
1888,1809,113851,142
1889,1810,69205,142
1890,1811,117149,142
1891,1812,127004,142
1892,900903,277254,142
1893,900904,106095,142
1894,900905,274490,142
1895,900906,162746,142
1896,900907,455937,142
1897,900908,161417,142
1898,900909,112722,142
1899,900910,68017,142
1900,900911,119258,142
1901,900912,126685,142
1902,1814,96098,144
1903,1815,380891,144
1904,1816,112371,144
1905,1817,259905,144
1906,1818,163733,144
1907,1819,177347,144
1908,1820,56319,144
1909,1821,337274,144
1910,1822,253968,144
1911,1823,188504,144
1912,1824,1650558,144
1913,1825,561329,144
1914,1826,98096,144
1915,1827,87020,144
1916,1828,129042,144
1917,900818,96094,144
1918,900819,385192,144
1919,900820,112669,144
1920,900821,262512,144
1921,900822,164280,144
1922,900823,178024,144
1923,900824,56286,144
1924,900825,337632,144
1925,900826,297017,144
1926,900827,184689,144
1927,900828,1601899,144
1928,900829,560134,144
1929,900830,87368,144
1930,900831,97244,144
1931,900832,129047,144
1932,1829,220977,145
1933,1830,236008,145
1934,1831,468846,145
1935,1832,252290,145
1936,1833,63932,145
1937,1834,142553,145
1938,1835,61121,145
1939,1836,110208,145
1940,1837,122265,145
1941,1838,501242,145
1942,1839,584813,145
1943,1840,200160,145
1944,1841,132968,145
1945,1842,446031,145
1946,1843,56265,145
1947,1844,97625,145
1948,1845,345008,145
1949,1846,163090,145
1950,1847,526122,145
1951,1848,106254,145
1952,1849,281458,145
1953,1850,1495338,145
1954,1851,193902,145
1955,1852,64403,145
1956,1853,62534,145
1957,900169,1982109,145
1958,900170,4409369,145
1959,900171,543938,145
1960,1854,3505,146
1961,1855,3760,146
1962,1856,1789,146
1963,1857,3713,146
