Codice Regione,Codice Unità territoriale sovracomunale,Codice Provincia,Codice Comune formato alfanumerico,Denominazione in italiano,Codice Ripartizione Geografica,Ripartizione geografica,Regione,Provincia,Tipologia di Unità territoriale sovracomunale,Flag capoluogo di provincia città metropolitana,Sigla automobilistica,Codice Comune formato numerico,Codice Comune numerico con 103 province (dal 1995 al 2005),Codice Catastale del comune
1,201,1,1270,Susa,1,Nord-ovest,Piemonte,Torino,3,0,TO,1270,1270,L013
1,201,1,1271,Tavagnasco,1,Nord-ovest,Piemonte,Torino,3,0,TO,1271,1271,L066
1,201,1,1272,Torino,1,Nord-ovest,Piemonte,Torino,3,1,TO,1272,1272,L219
1,201,1,1273,Torrazza Piemonte,1,Nord-ovest,Piemonte,Torino,3,0,TO,1273,1273,L238
1,201,1,1274,Torre Canavese,1,Nord-ovest,Piemonte,Torino,3,0,TO,1274,1274,L247
1,201,1,1275,Torre Pellice,1,Nord-ovest,Piemonte,Torino,3,0,TO,1275,1275,L277
1,201,1,1276,Trana,1,Nord-ovest,Piemonte,Torino,3,0,TO,1276,1276,L327
1,201,1,1278,Traversella,1,Nord-ovest,Piemonte,Torino,3,0,TO,1278,1278,L345
1,201,1,1279,Traves,1,Nord-ovest,Piemonte,Torino,3,0,TO,1279,1279,L340
1,201,1,1280,Trofarello,1,Nord-ovest,Piemonte,Torino,3,0,TO,1280,1280,L445
1,201,1,1281,Usseaux,1,Nord-ovest,Piemonte,Torino,3,0,TO,1281,1281,L515
1,201,1,1282,Usseglio,1,Nord-ovest,Piemonte,Torino,3,0,TO,1282,1282,L516
1,201,1,1283,Vaie,1,Nord-ovest,Piemonte,Torino,3,0,TO,1283,1283,L538
1,201,1,1284,Val della Torre,1,Nord-ovest,Piemonte,Torino,3,0,TO,1284,1284,L555
1,201,1,1285,Valgioie,1,Nord-ovest,Piemonte,Torino,3,0,TO,1285,1285,L578
1,201,1,1286,Vallo Torinese,1,Nord-ovest,Piemonte,Torino,3,0,TO,1286,1286,L629
1,201,1,1287,Valperga,1,Nord-ovest,Piemonte,Torino,3,0,TO,1287,1287,L644
1,201,1,1288,Valprato Soana,1,Nord-ovest,Piemonte,Torino,3,0,TO,1288,1288,B510
1,201,1,1289,Varisella,1,Nord-ovest,Piemonte,Torino,3,0,TO,1289,1289,L685
1,201,1,1290,Vauda Canavese,1,Nord-ovest,Piemonte,Torino,3,0,TO,1290,1290,L698
1,201,1,1291,Venaus,1,Nord-ovest,Piemonte,Torino,3,0,TO,1291,1291,L726
1,201,1,1292,Venaria Reale,1,Nord-ovest,Piemonte,Torino,3,0,TO,1292,1292,L727
1,201,1,1293,Verolengo,1,Nord-ovest,Piemonte,Torino,3,0,TO,1293,1293,L779
1,201,1,1294,Verrua Savoia,1,Nord-ovest,Piemonte,Torino,3,0,TO,1294,1294,L787
1,201,1,1295,Vestignè,1,Nord-ovest,Piemonte,Torino,3,0,TO,1295,1295,L811
1,201,1,1296,Vialfrè,1,Nord-ovest,Piemonte,Torino,3,0,TO,1296,1296,L830
1,201,1,1298,Vidracco,1,Nord-ovest,Piemonte,Torino,3,0,TO,1298,1298,L857
1,201,1,1299,Vigone,1,Nord-ovest,Piemonte,Torino,3,0,TO,1299,1299,L898
1,201,1,1300,Villafranca Piemonte,1,Nord-ovest,Piemonte,Torino,3,0,TO,1300,1300,L948
1,201,1,1301,Villanova Canavese,1,Nord-ovest,Piemonte,Torino,3,0,TO,1301,1301,L982
1,201,1,1302,Villarbasse,1,Nord-ovest,Piemonte,Torino,3,0,TO,1302,1302,M002
1,201,1,1303,Villar Dora,1,Nord-ovest,Piemonte,Torino,3,0,TO,1303,1303,L999
1,201,1,1304,Villareggia,1,Nord-ovest,Piemonte,Torino,3,0,TO,1304,1304,M004
1,201,1,1305,Villar Focchiardo,1,Nord-ovest,Piemonte,Torino,3,0,TO,1305,1305,M007
1,201,1,1306,Villar Pellice,1,Nord-ovest,Piemonte,Torino,3,0,TO,1306,1306,M013
1,201,1,1307,Villar Perosa,1,Nord-ovest,Piemonte,Torino,3,0,TO,1307,1307,M014
1,201,1,1308,Villastellone,1,Nord-ovest,Piemonte,Torino,3,0,TO,1308,1308,M027
1,201,1,1309,Vinovo,1,Nord-ovest,Piemonte,Torino,3,0,TO,1309,1309,M060
1,201,1,1310,Virle Piemonte,1,Nord-ovest,Piemonte,Torino,3,0,TO,1310,1310,M069
1,201,1,1311,Vische,1,Nord-ovest,Piemonte,Torino,3,0,TO,1311,1311,M071
1,201,1,1312,Vistrorio,1,Nord-ovest,Piemonte,Torino,3,0,TO,1312,1312,M080
1,201,1,1313,Viù,1,Nord-ovest,Piemonte,Torino,3,0,TO,1313,1313,M094
1,201,1,1314,Volpiano,1,Nord-ovest,Piemonte,Torino,3,0,TO,1314,1314,M122
1,201,1,1315,Volvera,1,Nord-ovest,Piemonte,Torino,3,0,TO,1315,1315,M133
1,201,1,1316,Mappano,1,Nord-ovest,Piemonte,Torino,3,0,TO,1316,1316,M316
1,201,1,1317,Val di Chy,1,Nord-ovest,Piemonte,Torino,3,0,TO,1317,1317,M405
1,201,1,1318,Valchiusa,1,Nord-ovest,Piemonte,Torino,3,0,TO,1318,1318,M415
1,2,2,2002,Alagna Valsesia,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2002,2002,A119
1,2,2,2003,Albano Vercellese,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2003,2003,A130
1,2,2,2004,Alice Castello,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2004,2004,A198
1,2,2,2006,Arborio,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2006,2006,A358
1,2,2,2007,Asigliano Vercellese,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2007,2007,A466
1,2,2,2008,Balmuccia,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2008,2008,A600
1,2,2,2009,Balocco,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2009,2009,A601
1,2,2,2011,Bianzè,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2011,2011,A847
1,2,2,2014,Boccioleto,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2014,2014,A914
1,2,2,2015,Borgo d'Ale,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2015,2015,B009
1,2,2,2016,Borgosesia,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2016,2016,B041
1,2,2,2017,Borgo Vercelli,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2017,2017,B046
1,2,2,2021,Buronzo,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2021,2021,B280
1,2,2,2025,Campertogno,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2025,2025,B505
1,2,2,2029,Carcoforo,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2029,2029,B752
1,2,2,2030,Caresana,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2030,2030,B767
1,2,2,2031,Caresanablot,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2031,2031,B768
1,2,2,2032,Carisio,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2032,2032,B782
1,2,2,2033,Casanova Elvo,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2033,2033,B928
1,2,2,2035,San Giacomo Vercellese,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2035,2035,B952
1,2,2,2041,Cervatto,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2041,2041,C548
1,2,2,2042,Cigliano,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2042,2042,C680
1,2,2,2043,Civiasco,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2043,2043,C757
1,2,2,2045,Collobiano,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2045,2045,C884
1,2,2,2047,Costanzana,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2047,2047,D113
1,2,2,2048,Cravagliana,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2048,2048,D132
1,2,2,2049,Crescentino,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2049,2049,D154
1,2,2,2052,Crova,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2052,2052,D187
1,2,2,2054,Desana,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2054,2054,D281
1,2,2,2057,Fobello,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2057,2057,D641
1,2,2,2058,Fontanetto Po,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2058,2058,D676
1,2,2,2059,Formigliana,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2059,2059,D712
1,2,2,2061,Gattinara,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2061,2061,D938
1,2,2,2062,Ghislarengo,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2062,2062,E007
1,2,2,2065,Greggio,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2065,2065,E163
1,2,2,2066,Guardabosone,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2066,2066,E237
1,2,2,2067,Lamporo,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2067,2067,E433
1,2,2,2068,Lenta,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2068,2068,E528
1,2,2,2070,Lignana,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2070,2070,E583
1,2,2,2071,Livorno Ferraris,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2071,2071,E626
1,2,2,2072,Lozzolo,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2072,2072,E711
1,2,2,2078,Mollia,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2078,2078,F297
1,2,2,2079,Moncrivello,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2079,2079,F342
1,2,2,2082,Motta de' Conti,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2082,2082,F774
1,2,2,2088,Olcenengo,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2088,2088,G016
1,2,2,2089,Oldenico,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2089,2089,G018
1,2,2,2090,Palazzolo Vercellese,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2090,2090,G266
1,2,2,2091,Pertengo,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2091,2091,G471
1,2,2,2093,Pezzana,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2093,2093,G528
1,2,2,2096,Pila,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2096,2096,G666
1,2,2,2097,Piode,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2097,2097,G685
1,2,2,2102,Postua,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2102,2102,G940
1,2,2,2104,Prarolo,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2104,2104,G985
1,2,2,2107,Quarona,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2107,2107,H108
1,2,2,2108,Quinto Vercellese,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2108,2108,H132
1,2,2,2110,Rassa,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2110,2110,H188
1,2,2,2113,Rimella,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2113,2113,H293
1,2,2,2115,Rive,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2115,2115,H346
1,2,2,2116,Roasio,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2116,2116,H365
1,2,2,2118,Ronsecco,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2118,2118,H549
1,2,2,2121,Rossa,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2121,2121,H577
1,2,2,2122,Rovasenda,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2122,2122,H364
1,2,2,2126,Salasco,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2126,2126,H690
1,2,2,2127,Sali Vercellese,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2127,2127,H707
1,2,2,2128,Saluggia,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2128,2128,H725
1,2,2,2131,San Germano Vercellese,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2131,2131,H861
1,2,2,2133,Santhià,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2133,2133,I337
1,2,2,2134,Scopa,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2134,2134,I544
1,2,2,2135,Scopello,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2135,2135,I545
1,2,2,2137,Serravalle Sesia,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2137,2137,I663
1,2,2,2142,Stroppiana,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2142,2142,I984
1,2,2,2147,Tricerro,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2147,2147,L420
1,2,2,2148,Trino,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2148,2148,L429
1,2,2,2150,Tronzano Vercellese,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2150,2150,L451
1,2,2,2152,Valduggia,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2152,2152,L566
1,2,2,2156,Varallo,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2156,2156,L669
1,2,2,2158,Vercelli,1,Nord-ovest,Piemonte,Vercelli,1,1,VC,2158,2158,L750
1,2,2,2163,Villarboit,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2163,2163,M003
1,2,2,2164,Villata,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2164,2164,M028
1,2,2,2166,Vocca,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2166,2166,M106
1,2,2,2170,Alto Sermenza,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2170,2170,M389
1,2,2,2171,Cellio con Breia,1,Nord-ovest,Piemonte,Vercelli,1,0,VC,2171,2171,M398
1,3,3,3001,Agrate Conturbia,1,Nord-ovest,Piemonte,Novara,1,0,NO,3001,3001,A088
1,3,3,3002,Ameno,1,Nord-ovest,Piemonte,Novara,1,0,NO,3002,3002,A264
1,3,3,3006,Armeno,1,Nord-ovest,Piemonte,Novara,1,0,NO,3006,3006,A414
1,3,3,3008,Arona,1,Nord-ovest,Piemonte,Novara,1,0,NO,3008,3008,A429
1,3,3,3012,Barengo,1,Nord-ovest,Piemonte,Novara,1,0,NO,3012,3012,A653
1,3,3,3016,Bellinzago Novarese,1,Nord-ovest,Piemonte,Novara,1,0,NO,3016,3016,A752
1,3,3,3018,Biandrate,1,Nord-ovest,Piemonte,Novara,1,0,NO,3018,3018,A844
1,3,3,3019,Boca,1,Nord-ovest,Piemonte,Novara,1,0,NO,3019,3019,A911
1,3,3,3021,Bogogno,1,Nord-ovest,Piemonte,Novara,1,0,NO,3021,3021,A929
1,3,3,3022,Bolzano Novarese,1,Nord-ovest,Piemonte,Novara,1,0,NO,3022,3022,A953
1,3,3,3023,Borgolavezzaro,1,Nord-ovest,Piemonte,Novara,1,0,NO,3023,3023,B016
1,3,3,3024,Borgomanero,1,Nord-ovest,Piemonte,Novara,1,0,NO,3024,3024,B019
1,3,3,3025,Borgo Ticino,1,Nord-ovest,Piemonte,Novara,1,0,NO,3025,3025,B043
1,3,3,3026,Briga Novarese,1,Nord-ovest,Piemonte,Novara,1,0,NO,3026,3026,B176
1,3,3,3027,Briona,1,Nord-ovest,Piemonte,Novara,1,0,NO,3027,3027,B183
1,3,3,3030,Caltignaga,1,Nord-ovest,Piemonte,Novara,1,0,NO,3030,3030,B431
1,3,3,3032,Cameri,1,Nord-ovest,Piemonte,Novara,1,0,NO,3032,3032,B473
1,3,3,3036,Carpignano Sesia,1,Nord-ovest,Piemonte,Novara,1,0,NO,3036,3036,B823
1,3,3,3037,Casalbeltrame,1,Nord-ovest,Piemonte,Novara,1,0,NO,3037,3037,B864
1,3,3,3039,Casaleggio Novara,1,Nord-ovest,Piemonte,Novara,1,0,NO,3039,3039,B883
1,3,3,3040,Casalino,1,Nord-ovest,Piemonte,Novara,1,0,NO,3040,3040,B897
1,3,3,3041,Casalvolone,1,Nord-ovest,Piemonte,Novara,1,0,NO,3041,3041,B920
1,3,3,3042,Castellazzo Novarese,1,Nord-ovest,Piemonte,Novara,1,0,NO,3042,3042,C149
1,3,3,3043,Castelletto sopra Ticino,1,Nord-ovest,Piemonte,Novara,1,0,NO,3043,3043,C166
1,3,3,3044,Cavaglietto,1,Nord-ovest,Piemonte,Novara,1,0,NO,3044,3044,C364
1,3,3,3045,Cavaglio d'Agogna,1,Nord-ovest,Piemonte,Novara,1,0,NO,3045,3045,C365
1,3,3,3047,Cavallirio,1,Nord-ovest,Piemonte,Novara,1,0,NO,3047,3047,C378
1,3,3,3049,Cerano,1,Nord-ovest,Piemonte,Novara,1,0,NO,3049,3049,C483
1,3,3,3051,Colazza,1,Nord-ovest,Piemonte,Novara,1,0,NO,3051,3051,C829
1,3,3,3052,Comignago,1,Nord-ovest,Piemonte,Novara,1,0,NO,3052,3052,C926
1,3,3,3055,Cressa,1,Nord-ovest,Piemonte,Novara,1,0,NO,3055,3055,D162
1,3,3,3058,Cureggio,1,Nord-ovest,Piemonte,Novara,1,0,NO,3058,3058,D216
1,3,3,3060,Divignano,1,Nord-ovest,Piemonte,Novara,1,0,NO,3060,3060,D309
1,3,3,3062,Dormelletto,1,Nord-ovest,Piemonte,Novara,1,0,NO,3062,3062,D347
1,3,3,3065,Fara Novarese,1,Nord-ovest,Piemonte,Novara,1,0,NO,3065,3065,D492
1,3,3,3066,Fontaneto d'Agogna,1,Nord-ovest,Piemonte,Novara,1,0,NO,3066,3066,D675
1,3,3,3068,Galliate,1,Nord-ovest,Piemonte,Novara,1,0,NO,3068,3068,D872
1,3,3,3069,Garbagna Novarese,1,Nord-ovest,Piemonte,Novara,1,0,NO,3069,3069,D911
1,3,3,3070,Gargallo,1,Nord-ovest,Piemonte,Novara,1,0,NO,3070,3070,D921
1,3,3,3073,Ghemme,1,Nord-ovest,Piemonte,Novara,1,0,NO,3073,3073,E001
1,3,3,3076,Gozzano,1,Nord-ovest,Piemonte,Novara,1,0,NO,3076,3076,E120
1,3,3,3077,Granozzo con Monticello,1,Nord-ovest,Piemonte,Novara,1,0,NO,3077,3077,E143
1,3,3,3079,Grignasco,1,Nord-ovest,Piemonte,Novara,1,0,NO,3079,3079,E177
1,3,3,3082,Invorio,1,Nord-ovest,Piemonte,Novara,1,0,NO,3082,3082,E314
1,3,3,3083,Landiona,1,Nord-ovest,Piemonte,Novara,1,0,NO,3083,3083,E436
1,3,3,3084,Lesa,1,Nord-ovest,Piemonte,Novara,1,0,NO,3084,3084,E544
1,3,3,3088,Maggiora,1,Nord-ovest,Piemonte,Novara,1,0,NO,3088,3088,E803
1,3,3,3090,Mandello Vitta,1,Nord-ovest,Piemonte,Novara,1,0,NO,3090,3090,E880
1,3,3,3091,Marano Ticino,1,Nord-ovest,Piemonte,Novara,1,0,NO,3091,3091,E907
1,3,3,3093,Massino Visconti,1,Nord-ovest,Piemonte,Novara,1,0,NO,3093,3093,F047
1,3,3,3095,Meina,1,Nord-ovest,Piemonte,Novara,1,0,NO,3095,3095,F093
1,3,3,3097,Mezzomerico,1,Nord-ovest,Piemonte,Novara,1,0,NO,3097,3097,F188
1,3,3,3098,Miasino,1,Nord-ovest,Piemonte,Novara,1,0,NO,3098,3098,F191
1,3,3,3100,Momo,1,Nord-ovest,Piemonte,Novara,1,0,NO,3100,3100,F317
1,3,3,3103,Nebbiuno,1,Nord-ovest,Piemonte,Novara,1,0,NO,3103,3103,F859
1,3,3,3104,Nibbiola,1,Nord-ovest,Piemonte,Novara,1,0,NO,3104,3104,F886
1,3,3,3106,Novara,1,Nord-ovest,Piemonte,Novara,1,1,NO,3106,3106,F952
1,3,3,3108,Oleggio,1,Nord-ovest,Piemonte,Novara,1,0,NO,3108,3108,G019
1,3,3,3109,Oleggio Castello,1,Nord-ovest,Piemonte,Novara,1,0,NO,3109,3109,G020
1,3,3,3112,Orta San Giulio,1,Nord-ovest,Piemonte,Novara,1,0,NO,3112,3112,G134
1,3,3,3114,Paruzzaro,1,Nord-ovest,Piemonte,Novara,1,0,NO,3114,3114,G349
1,3,3,3115,Pella,1,Nord-ovest,Piemonte,Novara,1,0,NO,3115,3115,G421
1,3,3,3116,Pettenasco,1,Nord-ovest,Piemonte,Novara,1,0,NO,3116,3116,G520
1,3,3,3119,Pisano,1,Nord-ovest,Piemonte,Novara,1,0,NO,3119,3119,G703
1,3,3,3120,Pogno,1,Nord-ovest,Piemonte,Novara,1,0,NO,3120,3120,G775
1,3,3,3121,Pombia,1,Nord-ovest,Piemonte,Novara,1,0,NO,3121,3121,G809
1,3,3,3122,Prato Sesia,1,Nord-ovest,Piemonte,Novara,1,0,NO,3122,3122,H001
1,3,3,3129,Recetto,1,Nord-ovest,Piemonte,Novara,1,0,NO,3129,3129,H213
1,3,3,3130,Romagnano Sesia,1,Nord-ovest,Piemonte,Novara,1,0,NO,3130,3130,H502
1,3,3,3131,Romentino,1,Nord-ovest,Piemonte,Novara,1,0,NO,3131,3131,H518
1,3,3,3133,San Maurizio d'Opaglio,1,Nord-ovest,Piemonte,Novara,1,0,NO,3133,3133,I025
1,3,3,3134,San Nazzaro Sesia,1,Nord-ovest,Piemonte,Novara,1,0,NO,3134,3134,I052
1,3,3,3135,San Pietro Mosezzo,1,Nord-ovest,Piemonte,Novara,1,0,NO,3135,3135,I116
1,3,3,3138,Sillavengo,1,Nord-ovest,Piemonte,Novara,1,0,NO,3138,3138,I736
1,3,3,3139,Sizzano,1,Nord-ovest,Piemonte,Novara,1,0,NO,3139,3139,I767
1,3,3,3140,Soriso,1,Nord-ovest,Piemonte,Novara,1,0,NO,3140,3140,I857
1,3,3,3141,Sozzago,1,Nord-ovest,Piemonte,Novara,1,0,NO,3141,3141,I880
1,3,3,3143,Suno,1,Nord-ovest,Piemonte,Novara,1,0,NO,3143,3143,L007
1,3,3,3144,Terdobbiate,1,Nord-ovest,Piemonte,Novara,1,0,NO,3144,3144,L104
1,3,3,3146,Tornaco,1,Nord-ovest,Piemonte,Novara,1,0,NO,3146,3146,L223
1,3,3,3149,Trecate,1,Nord-ovest,Piemonte,Novara,1,0,NO,3149,3149,L356
1,3,3,3153,Vaprio d'Agogna,1,Nord-ovest,Piemonte,Novara,1,0,NO,3153,3153,L668
1,3,3,3154,Varallo Pombia,1,Nord-ovest,Piemonte,Novara,1,0,NO,3154,3154,L670
1,3,3,3158,Vespolate,1,Nord-ovest,Piemonte,Novara,1,0,NO,3158,3158,L808
1,3,3,3159,Vicolungo,1,Nord-ovest,Piemonte,Novara,1,0,NO,3159,3159,L847
1,3,3,3164,Vinzaglio,1,Nord-ovest,Piemonte,Novara,1,0,NO,3164,3164,M062
1,3,3,3166,Gattico-Veruno,1,Nord-ovest,Piemonte,Novara,1,0,NO,3166,3166,M416
1,4,4,4001,Acceglio,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4001,4001,A016
1,4,4,4002,Aisone,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4002,4002,A113
1,4,4,4003,Alba,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4003,4003,A124
1,4,4,4004,Albaretto della Torre,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4004,4004,A139
1,4,4,4005,Alto,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4005,4005,A238
1,4,4,4006,Argentera,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4006,4006,A394
1,4,4,4007,Arguello,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4007,4007,A396
1,4,4,4008,Bagnasco,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4008,4008,A555
1,4,4,4009,Bagnolo Piemonte,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4009,4009,A571
1,4,4,4010,Baldissero d'Alba,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4010,4010,A589
1,4,4,4011,Barbaresco,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4011,4011,A629
1,4,4,4012,Barge,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4012,4012,A660
1,4,4,4013,Barolo,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4013,4013,A671
1,4,4,4014,Bastia Mondovì,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4014,4014,A709
1,4,4,4015,Battifollo,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4015,4015,A716
1,4,4,4016,Beinette,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4016,4016,A735
1,4,4,4017,Bellino,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4017,4017,A750
1,4,4,4018,Belvedere Langhe,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4018,4018,A774
1,4,4,4019,Bene Vagienna,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4019,4019,A779
1,4,4,4020,Benevello,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4020,4020,A782
1,4,4,4021,Bergolo,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4021,4021,A798
1,4,4,4022,Bernezzo,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4022,4022,A805
1,4,4,4023,Bonvicino,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4023,4023,A979
1,4,4,4024,Borgomale,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4024,4024,B018
1,4,4,4025,Borgo San Dalmazzo,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4025,4025,B033
1,4,4,4026,Bosia,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4026,4026,B079
1,4,4,4027,Bossolasco,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4027,4027,B084
1,4,4,4028,Boves,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4028,4028,B101
1,4,4,4029,Bra,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4029,4029,B111
1,4,4,4030,Briaglia,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4030,4030,B167
1,4,4,4031,Briga Alta,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4031,4031,B175
1,4,4,4032,Brondello,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4032,4032,B200
1,4,4,4033,Brossasco,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4033,4033,B204
1,4,4,4034,Busca,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4034,4034,B285
1,4,4,4035,Camerana,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4035,4035,B467
1,4,4,4037,Canale,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4037,4037,B573
1,4,4,4038,Canosio,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4038,4038,B621
1,4,4,4039,Caprauna,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4039,4039,B692
1,4,4,4040,Caraglio,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4040,4040,B719
1,4,4,4041,Caramagna Piemonte,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4041,4041,B720
1,4,4,4042,Cardè,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4042,4042,B755
1,4,4,4043,Carrù,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4043,4043,B841
1,4,4,4044,Cartignano,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4044,4044,B845
1,4,4,4045,Casalgrasso,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4045,4045,B894
1,4,4,4046,Castagnito,1,Nord-ovest,Piemonte,Cuneo,1,0,CN,4046,4046,C046
